x,y,unit,STRATUM,Year,UNIT
-147.014647582556,64.9322800178469,6,3,2013,1
-147.014647582556,64.9409532456346,6,20,2013,1
-147.014647582556,64.9756461567855,6,20,2013,1
-147.014647582556,64.9843193845732,6,1,2013,1
-147.014647582556,64.992992612361,6,1,2013,1
-147.014647582556,65.0016658401487,6,3,2013,1
-147.014647582556,65.0103390679364,6,3,2013,1
-147.014647582556,65.0190122957241,6,16,2013,1
-147.014647582556,65.0276855235118,6,12,2013,1
-147.014647582556,65.0363587512995,6,20,2013,1
-147.023320810344,64.4118863505839,7A,35,2013,1
-147.023320810344,64.4205595783716,7A,60,2013,1
-147.023320810344,64.4292328061593,7A,60,1983,1
-147.023320810344,64.4379060339471,7A,13,2013,1
-147.023320810344,64.4465792617348,7A,30,2013,1
-147.023320810344,64.4552524895225,7A,30,2013,1
-147.023320810344,64.4639257173102,7A,60,1983,1
-147.023320810344,64.4725989450979,7A,60,1983,1
-147.023320810344,64.4899454006733,7A,30,2013,1
-147.023320810344,64.4986186284611,7A,30,2013,1
-147.023320810344,64.5072918562488,7A,13,2013,1
-147.023320810344,64.5159650840365,7A,60,1983,1
-147.023320810344,64.5246383118242,7A,60,2013,1
-147.023320810344,64.5333115396119,7A,60,2013,1
-147.023320810344,64.8195280566066,6,15,2013,1
-147.023320810344,64.8282012843943,6,1,2013,1
-147.023320810344,64.836874512182,6,9,2013,1
-147.023320810344,64.8455477399698,6,11,2013,1
-147.023320810344,64.8542209677575,6,7,2013,1
-147.023320810344,64.8628941955452,6,16,2013,1
-147.023320810344,64.9149335622715,6,7,2013,1
-147.023320810344,64.9236067900592,6,3,2013,1
-147.023320810344,64.9322800178469,6,20,2013,1
-147.023320810344,64.9409532456346,6,20,2013,1
-147.023320810344,64.9756461567855,6,20,2013,1
-147.023320810344,64.9843193845732,6,20,2013,1
-147.023320810344,64.992992612361,6,16,2013,1
-147.023320810344,65.0016658401487,6,3,2013,1
-147.023320810344,65.0103390679364,6,16,2013,1
-147.023320810344,65.0190122957241,6,20,2013,1
-147.023320810344,65.0276855235118,6,20,2013,1
-147.031994038132,64.4118863505839,7A,60,2013,1
-147.031994038132,64.4205595783716,7A,60,2013,1
-147.031994038132,64.4292328061593,7A,60,1983,1
-147.031994038132,64.4379060339471,7A,60,1983,1
-147.031994038132,64.4465792617348,7A,70,2013,1
-147.031994038132,64.4552524895225,7A,70,2013,1
-147.031994038132,64.4639257173102,7A,70,2013,1
-147.031994038132,64.4725989450979,7A,60,2013,1
-147.031994038132,64.4986186284611,7A,30,2013,1
-147.031994038132,64.5072918562488,7A,35,2013,1
-147.031994038132,64.5159650840365,7A,60,2013,1
-147.031994038132,64.5246383118242,7A,60,1983,1
-147.031994038132,64.5333115396119,7A,13,2013,1
-147.031994038132,64.5419847673997,7A,13,2013,1
-147.031994038132,64.8195280566066,6,16,2013,1
-147.031994038132,64.8282012843943,6,1,2013,1
-147.031994038132,64.836874512182,6,11,2013,1
-147.031994038132,64.8455477399698,6,5,2013,1
-147.031994038132,64.8542209677575,6,3,2013,1
-147.031994038132,64.8628941955452,6,3,2013,1
-147.031994038132,64.9149335622715,6,3,2013,1
-147.031994038132,64.9236067900592,6,3,2013,1
-147.031994038132,64.9322800178469,6,3,2013,1
-147.031994038132,64.9409532456346,6,20,2013,1
-147.031994038132,64.9496264734224,6,20,2013,1
-147.031994038132,64.9582997012101,6,20,2013,1
-147.031994038132,64.9669729289978,6,20,2013,1
-147.031994038132,64.9756461567855,6,20,2013,1
-147.031994038132,64.9843193845732,6,20,2013,1
-147.031994038132,64.992992612361,6,16,2013,1
-147.031994038132,65.0016658401487,6,5,2013,1
-147.031994038132,65.0190122957241,6,20,2013,1
-147.031994038132,65.0276855235118,6,20,2013,1
-147.040667265919,64.4205595783716,7A,60,2013,1
-147.040667265919,64.4292328061593,7A,30,2013,1
-147.040667265919,64.4379060339471,7A,60,1983,1
-147.040667265919,64.4465792617348,7A,70,2013,1
-147.040667265919,64.4552524895225,7A,60,1983,1
-147.040667265919,64.5072918562488,7A,60,2013,1
-147.040667265919,64.5159650840365,7A,13,2013,1
-147.040667265919,64.5246383118242,7A,60,1983,1
-147.040667265919,64.8195280566066,6,9,2013,1
-147.040667265919,64.836874512182,6,3,2013,1
-147.040667265919,64.8455477399698,6,5,2013,1
-147.040667265919,64.8542209677575,6,3,2013,1
-147.040667265919,64.8628941955452,6,20,2013,1
-147.040667265919,64.9149335622715,6,3,2013,1
-147.040667265919,64.9236067900592,6,20,2013,1
-147.040667265919,64.9322800178469,6,3,2013,1
-147.040667265919,64.9409532456346,6,16,2013,1
-147.040667265919,64.9496264734224,6,20,2013,1
-147.040667265919,64.9582997012101,6,20,2013,1
-147.040667265919,64.9756461567855,6,20,2013,1
-147.040667265919,64.9843193845732,6,7,2013,1
-147.040667265919,64.992992612361,6,3,2013,1
-147.040667265919,65.0016658401487,6,20,2013,1
-147.049340493707,64.4379060339471,7A,13,2013,1
-147.049340493707,64.4465792617348,7A,60,1983,1
-147.049340493707,64.8195280566066,6,16,2013,1
-147.049340493707,64.8282012843943,6,11,2013,1
-147.049340493707,64.8455477399698,6,5,2013,1
-147.049340493707,64.8542209677575,6,15,2013,1
-147.049340493707,64.8628941955452,6,20,2013,1
-147.049340493707,64.9062603344838,6,20,2013,1
-147.049340493707,64.9149335622715,6,3,2013,1
-147.049340493707,64.9236067900592,6,3,2013,1
-147.049340493707,64.9322800178469,6,3,2013,1
-147.049340493707,64.9409532456346,6,3,2013,1
-147.049340493707,64.9496264734224,6,20,2013,1
-147.049340493707,64.9582997012101,6,20,2013,1
-147.049340493707,64.9756461567855,6,20,2013,1
-147.049340493707,64.9843193845732,6,7,2013,1
-147.049340493707,64.992992612361,6,7,2013,1
-147.049340493707,65.0016658401487,6,20,2013,1
-147.058013721495,64.8195280566066,6,20,1983,1
-147.058013721495,64.8455477399698,6,5,2013,1
-147.058013721495,64.8542209677575,6,10,2013,1
-147.058013721495,64.8628941955452,6,20,2013,1
-147.058013721495,64.9062603344838,6,14,2013,1
-147.058013721495,64.9149335622715,6,3,2013,1
-147.058013721495,64.9236067900592,6,3,2013,1
-147.058013721495,64.9322800178469,6,20,2013,1
-147.058013721495,64.9582997012101,6,20,2013,1
-147.058013721495,64.9756461567855,6,16,2013,1
-147.058013721495,64.9843193845732,6,3,2013,1
-147.058013721495,64.992992612361,6,20,2013,1
-147.058013721495,65.0016658401487,6,15,2013,1
-147.066686949283,64.8455477399698,6,5,2013,1
-147.066686949283,64.8542209677575,6,20,2013,1
-147.066686949283,64.8628941955452,6,20,2013,1
-147.066686949283,64.9062603344838,6,3,2013,1
-147.066686949283,64.9149335622715,6,3,2013,1
-147.066686949283,64.9236067900592,6,5,2013,1
-147.066686949283,64.9322800178469,6,3,2013,1
-147.066686949283,64.9582997012101,6,3,2013,1
-147.066686949283,64.9669729289978,6,5,2013,1
-147.066686949283,64.9756461567855,6,20,2013,1
-147.066686949283,64.9843193845732,6,3,2013,1
-147.066686949283,64.992992612361,6,7,2013,1
-147.066686949283,65.0016658401487,6,20,2013,1
-147.07536017707,64.836874512182,6,20,2013,1
-147.07536017707,64.8455477399698,6,5,2013,1
-147.07536017707,64.8542209677575,6,20,2013,1
-147.07536017707,64.9062603344838,6,3,2013,1
-147.07536017707,64.9149335622715,6,3,2013,1
-147.07536017707,64.9236067900592,6,3,2013,1
-147.07536017707,64.9322800178469,6,3,2013,1
-147.07536017707,64.9582997012101,6,3,2013,1
-147.07536017707,64.9669729289978,6,3,2013,1
-147.07536017707,64.9756461567855,6,20,2013,1
-147.07536017707,64.9843193845732,6,5,2013,1
-147.07536017707,64.992992612361,6,16,2013,1
-147.07536017707,65.0016658401487,6,20,2013,1
-147.084033404858,64.8282012843943,6,3,2013,1
-147.084033404858,64.836874512182,6,5,2013,1
-147.084033404858,64.8455477399698,6,20,2013,1
-147.084033404858,64.9149335622715,6,5,2013,1
-147.084033404858,64.9236067900592,6,3,2013,1
-147.084033404858,64.9582997012101,6,5,2013,1
-147.084033404858,64.9669729289978,6,3,2013,1
-147.084033404858,64.9756461567855,6,20,2013,1
-147.084033404858,64.9843193845732,6,3,2013,1
-147.084033404858,64.992992612361,6,3,2013,1
-147.084033404858,65.0016658401487,6,20,2013,1
-147.092706632646,64.8282012843943,6,1,2013,1
-147.092706632646,64.836874512182,6,20,2013,1
-147.092706632646,64.8455477399698,6,20,2013,1
-147.092706632646,64.9149335622715,6,3,2013,1
-147.092706632646,64.9236067900592,6,3,2013,1
-147.092706632646,64.9409532456346,6,20,2013,1
-147.092706632646,64.9496264734224,6,3,2013,1
-147.092706632646,64.9582997012101,6,5,2013,1
-147.092706632646,64.9669729289978,6,5,2013,1
-147.092706632646,64.9756461567855,6,20,2013,1
-147.092706632646,64.9843193845732,6,3,2013,1
-147.092706632646,64.992992612361,6,3,2013,1
-147.092706632646,65.0016658401487,6,20,2013,1
-147.101379860433,64.8282012843943,6,3,2013,1
-147.101379860433,64.836874512182,6,20,2013,1
-147.101379860433,64.8455477399698,6,10,2013,1
-147.101379860433,64.9149335622715,6,11,2013,1
-147.101379860433,64.9236067900592,6,3,2013,1
-147.101379860433,64.9409532456346,6,20,2013,1
-147.101379860433,64.9496264734224,6,3,2013,1
-147.101379860433,64.9582997012101,6,5,2013,1
-147.101379860433,64.9669729289978,6,3,2013,1
-147.101379860433,64.9756461567855,6,20,2013,1
-147.101379860433,64.9843193845732,6,3,2013,1
-147.101379860433,64.992992612361,6,3,2013,1
-147.101379860433,65.0016658401487,6,20,2013,1
-147.110053088221,64.8282012843943,6,3,2013,1
-147.110053088221,64.836874512182,6,10,2013,1
-147.110053088221,64.9149335622715,6,16,2013,1
-147.110053088221,64.9409532456346,6,15,2013,1
-147.110053088221,64.9496264734224,6,16,2013,1
-147.110053088221,64.9582997012101,6,10,2013,1
-147.110053088221,64.9669729289978,6,3,2013,1
-147.110053088221,64.9756461567855,6,20,2013,1
-147.110053088221,64.9843193845732,6,16,2013,1
-147.110053088221,64.992992612361,6,3,2013,1
-147.110053088221,65.0016658401487,6,20,2013,1
-147.118726316009,64.8282012843943,6,3,2013,1
-147.118726316009,64.9409532456346,6,15,2013,1
-147.118726316009,64.9496264734224,6,20,2013,1
-147.118726316009,64.9582997012101,6,20,2013,1
-147.118726316009,64.9669729289978,6,16,2013,1
-147.118726316009,64.9756461567855,6,16,2013,1
-147.118726316009,64.9843193845732,6,16,2013,1
-147.118726316009,64.992992612361,6,3,2013,1
-147.118726316009,65.0016658401487,6,20,2013,1
-147.127399543797,64.8195280566066,6,3,2013,1
-147.127399543797,64.8282012843943,6,3,2013,1
-147.127399543797,64.9322800178469,6,3,2013,1
-147.127399543797,64.9409532456346,6,9,2013,1
-147.127399543797,64.9496264734224,6,20,2013,1
-147.127399543797,64.9582997012101,6,7,2013,1
-147.127399543797,64.9669729289978,6,7,2013,1
-147.127399543797,64.9756461567855,6,16,2013,1
-147.127399543797,64.9843193845732,6,16,2013,1
-147.127399543797,64.992992612361,6,7,2013,1
-147.127399543797,65.0016658401487,6,16,2013,1
-147.136072771584,64.8195280566066,6,3,2013,1
-147.136072771584,64.8282012843943,6,9,2013,1
-147.136072771584,64.9236067900592,6,20,2013,1
-147.136072771584,64.9322800178469,6,3,2013,1
-147.136072771584,64.9409532456346,6,12,2013,1
-147.136072771584,64.9496264734224,6,20,2013,1
-147.136072771584,64.9582997012101,6,7,2013,1
-147.136072771584,64.9669729289978,6,16,2013,1
-147.136072771584,64.9756461567855,6,16,2013,1
-147.136072771584,64.9843193845732,6,20,2013,1
-147.136072771584,64.992992612361,6,3,2013,1
-147.136072771584,65.0016658401487,6,16,2013,1
-147.144745999372,64.8195280566066,6,3,2013,1
-147.144745999372,64.8282012843943,6,5,2013,1
-147.144745999372,64.9236067900592,6,16,2013,1
-147.144745999372,64.9322800178469,6,15,2013,1
-147.144745999372,64.9409532456346,6,12,2013,1
-147.144745999372,64.9496264734224,6,12,2013,1
-147.144745999372,64.9582997012101,6,16,2013,1
-147.144745999372,64.9669729289978,6,16,2013,1
-147.144745999372,64.9756461567855,6,3,2013,1
-147.144745999372,64.9843193845732,6,20,2013,1
-147.144745999372,64.992992612361,6,3,2013,1
-147.144745999372,65.0016658401487,6,20,2013,1
-147.15341922716,64.8195280566066,6,3,2013,1
-147.15341922716,64.8282012843943,6,5,2013,1
-147.15341922716,64.9236067900592,6,15,2013,1
-147.15341922716,64.9322800178469,6,15,2013,1
-147.15341922716,64.9409532456346,6,20,2013,1
-147.15341922716,64.9496264734224,6,20,2013,1
-147.15341922716,64.9582997012101,6,20,2013,1
-147.15341922716,64.9669729289978,6,16,2013,1
-147.15341922716,64.9756461567855,6,7,2013,1
-147.15341922716,64.9843193845732,6,7,2013,1
-147.15341922716,64.992992612361,6,3,2013,1
-147.15341922716,65.0016658401487,6,15,2013,1
-147.162092454947,64.8282012843943,6,7,2013,1
-147.162092454947,64.9236067900592,6,16,2013,1
-147.162092454947,64.9322800178469,6,8,2013,1
-147.162092454947,64.9409532456346,6,20,2013,1
-147.162092454947,64.9496264734224,6,20,2013,1
-147.162092454947,64.9582997012101,6,20,2013,1
-147.162092454947,64.9669729289978,6,9,2013,1
-147.162092454947,64.9756461567855,6,7,2013,1
-147.162092454947,64.9843193845732,6,16,2013,1
-147.162092454947,64.992992612361,6,20,2013,1
-147.162092454947,65.0016658401487,6,16,2013,1
-147.170765682735,64.8282012843943,6,7,2013,1
-147.170765682735,64.9236067900592,6,20,2013,1
-147.170765682735,64.9322800178469,6,9,2013,1
-147.170765682735,64.9409532456346,6,9,2013,1
-147.170765682735,64.9496264734224,6,9,2013,1
-147.170765682735,64.9582997012101,6,7,2013,1
-147.170765682735,64.9669729289978,6,9,2013,1
-147.170765682735,64.9756461567855,6,16,2013,1
-147.170765682735,64.9843193845732,6,16,2013,1
-147.179438910523,64.9236067900592,6,20,1983,1
-147.179438910523,64.9322800178469,6,9,2013,1
-147.179438910523,64.9409532456346,6,9,2013,1
-147.179438910523,64.9496264734224,6,20,2013,1
-147.179438910523,64.9582997012101,6,7,2013,1
-147.179438910523,64.9669729289978,6,9,2013,1
-147.179438910523,64.9756461567855,6,16,2013,1
-147.188112138311,64.9236067900592,6,20,2013,1
-147.188112138311,64.9322800178469,6,9,2013,1
-147.188112138311,64.9409532456346,6,9,2013,1
-147.188112138311,64.9496264734224,6,20,2013,1
-147.188112138311,64.9582997012101,6,11,2013,1
-147.188112138311,64.9669729289978,6,9,2013,1
-147.188112138311,64.9756461567855,6,20,1983,1
-147.196785366098,64.9236067900592,6,20,2013,1
-147.196785366098,64.9322800178469,6,9,2013,1
-147.196785366098,64.9409532456346,6,20,2013,1
-147.196785366098,64.9496264734224,6,20,2013,1
-147.196785366098,64.9582997012101,6,20,2013,1
-147.196785366098,64.9669729289978,6,20,1983,1
-147.196785366098,64.9756461567855,6,11,2013,1
-147.205458593886,64.9236067900592,6,1,2013,1
-147.205458593886,64.9322800178469,6,9,2013,1
-147.205458593886,64.9496264734224,6,20,2013,1
-147.205458593886,64.9582997012101,6,10,2013,1
-147.205458593886,64.9669729289978,6,10,2013,1
-147.205458593886,64.9756461567855,6,11,2013,1
-147.214131821674,64.9496264734224,6,20,2013,1
-147.214131821674,64.9582997012101,6,12,2013,1
-147.222805049462,64.9496264734224,6,12,2013,1
-147.222805049462,64.9582997012101,6,12,2013,1
-147.231478277249,64.9149335622715,6,20,2013,1
-147.231478277249,64.9496264734224,6,9,2013,1
-147.231478277249,64.9582997012101,6,12,2013,1
-147.240151505037,64.9149335622715,6,2,2013,1
-147.240151505037,64.9236067900592,6,9,2013,1
-147.240151505037,64.9322800178469,6,16,2013,1
-147.240151505037,64.9409532456346,6,11,2013,1
-147.240151505037,64.9496264734224,6,12,2013,1
-147.240151505037,64.9582997012101,6,12,2013,1
-147.248824732825,64.9149335622715,6,9,2013,1
-147.248824732825,64.9236067900592,6,9,2013,1
-147.248824732825,64.9322800178469,6,20,2013,1
-147.248824732825,64.9409532456346,6,2,2013,1
-147.248824732825,64.9496264734224,6,12,2013,1
-147.248824732825,64.9582997012101,6,12,2013,1
-147.257497960612,64.9149335622715,6,9,2013,1
-147.257497960612,64.9236067900592,6,2,2013,1
-147.257497960612,64.9322800178469,6,9,2013,1
-147.257497960612,64.9409532456346,6,11,2013,1
-147.257497960612,64.9496264734224,6,12,2013,1
-147.257497960612,64.9582997012101,6,12,2013,1
-147.2661711884,64.9149335622715,6,20,2013,1
-147.2661711884,64.9236067900592,6,2,2013,1
-147.2661711884,64.9322800178469,6,9,2013,1
-147.2661711884,64.9409532456346,6,11,2013,1
-147.2661711884,64.9496264734224,6,12,2013,1
-147.2661711884,64.9582997012101,6,12,2013,1
-147.274844416188,64.9149335622715,6,20,2013,1
-147.274844416188,64.9236067900592,6,16,2013,1
-147.274844416188,64.9322800178469,6,9,2013,1
-147.274844416188,64.9409532456346,6,11,2013,1
-147.274844416188,64.9496264734224,6,12,2013,1
-147.274844416188,64.9582997012101,6,12,2013,1
-147.283517643976,64.9236067900592,6,2,2013,1
-147.283517643976,64.9322800178469,6,9,2013,1
-147.283517643976,64.9409532456346,6,3,2013,1
-147.283517643976,64.9496264734224,6,12,2013,1
-147.283517643976,64.9582997012101,6,16,2013,1
-147.292190871763,64.9236067900592,6,15,2013,1
-147.292190871763,64.9322800178469,6,9,2013,1
-147.292190871763,64.9409532456346,6,3,2013,1
-147.292190871763,64.9496264734224,6,12,2013,1
-147.292190871763,64.9582997012101,6,12,2013,1
-147.300864099551,64.9236067900592,6,20,2013,1
-147.300864099551,64.9322800178469,6,9,2013,1
-147.300864099551,64.9409532456346,6,3,2013,1
-147.300864099551,64.9496264734224,6,20,2013,1
-147.300864099551,64.9582997012101,6,12,2013,1
-147.309537327339,64.9149335622715,6,15,2013,1
-147.309537327339,64.9236067900592,6,15,2013,1
-147.309537327339,64.9322800178469,6,9,2013,1
-147.309537327339,64.9409532456346,6,16,2013,1
-147.309537327339,64.9496264734224,6,5,2013,1
-147.309537327339,64.9582997012101,6,12,2013,1
-147.318210555126,64.9236067900592,6,20,2013,1
-147.318210555126,64.9322800178469,6,9,2013,1
-147.318210555126,64.9409532456346,6,16,2013,1
-147.318210555126,64.9496264734224,6,5,2013,1
-147.318210555126,64.9582997012101,6,16,2013,1
-147.326883782914,64.9236067900592,6,16,2013,1
-147.326883782914,64.9322800178469,6,16,2013,1
-147.326883782914,64.9409532456346,6,16,2013,1
-147.326883782914,64.9496264734224,6,5,2013,1
-147.326883782914,64.9582997012101,6,16,2013,1
-147.335557010702,64.9409532456346,6,20,2013,1
-147.335557010702,64.9496264734224,6,5,2013,1
-147.335557010702,64.9582997012101,6,16,2013,1
-147.986049094781,65.0797248902381,4A,16,1983,1
-147.986049094781,65.0883981180259,4A,10,1983,1
-147.994722322568,65.0797248902381,4A,16,2013,1
-147.994722322568,65.0883981180259,4A,9,2013,1
-147.994722322568,65.0970713458136,4A,9,2013,1
-148.003395550356,65.0797248902381,4A,16,2013,1
-148.003395550356,65.0883981180259,4A,20,1983,1
-148.003395550356,65.1057445736013,4A,2,2013,1
-148.012068778144,65.0883981180259,4A,20,1983,1
-148.012068778144,65.1057445736013,4A,20,1983,1
-148.020742005932,65.0710516624504,4A,9,2013,1
-148.020742005932,65.0797248902381,4A,16,1983,1
-148.020742005932,65.0883981180259,4A,15,2013,1
-148.020742005932,65.1057445736013,4A,16,1983,1
-148.029415233719,65.0710516624504,4A,16,2013,1
-148.029415233719,65.0797248902381,4A,20,1983,1
-148.029415233719,65.1057445736013,4A,16,1983,1
-148.038088461507,65.0710516624504,4A,20,1983,1
-148.038088461507,65.0797248902381,4A,16,1983,1
-148.038088461507,65.1057445736013,4A,16,1983,1
-148.046761689295,64.7327957787294,5A,13,2013,1
-148.046761689295,64.7414690065171,5A,13,2013,1
-148.046761689295,65.0710516624504,4A,20,1983,1
-148.046761689295,65.0797248902381,4A,16,2013,1
-148.046761689295,65.0883981180259,4A,11,2013,1
-148.046761689295,65.0970713458136,4A,16,2013,1
-148.046761689295,65.1057445736013,4A,16,1983,1
-148.055434917082,64.7327957787294,5A,13,2013,1
-148.055434917082,64.9843193845732,4C,1,2013,1
-148.055434917082,64.992992612361,4C,20,2013,1
-148.055434917082,65.0016658401487,4C,20,2013,1
-148.055434917082,65.0103390679364,4C,20,2013,1
-148.055434917082,65.0623784346627,4A,16,2013,1
-148.055434917082,65.0710516624504,4A,20,1983,1
-148.055434917082,65.0797248902381,4A,2,2013,1
-148.055434917082,65.0883981180259,4A,11,2013,1
-148.06410814487,64.7327957787294,5A,13,2013,1
-148.06410814487,64.9843193845732,4C,9,2013,1
-148.06410814487,64.992992612361,4C,11,2013,1
-148.06410814487,65.0016658401487,4C,14,2013,1
-148.06410814487,65.0103390679364,4C,20,2013,1
-148.06410814487,65.0623784346627,4A,16,1983,1
-148.06410814487,65.0710516624504,4A,16,2013,1
-148.06410814487,65.0797248902381,4A,3,2013,1
-148.06410814487,65.0883981180259,4A,8,2013,1
-148.072781372658,64.7327957787294,5A,13,2013,1
-148.072781372658,64.9843193845732,4C,20,2013,1
-148.072781372658,64.992992612361,4C,11,2013,1
-148.072781372658,65.0016658401487,4C,20,2013,1
-148.072781372658,65.0103390679364,4C,20,2013,1
-148.072781372658,65.0623784346627,4A,16,2013,1
-148.072781372658,65.0710516624504,4A,16,2013,1
-148.072781372658,65.0797248902381,4A,3,2013,1
-148.072781372658,65.0883981180259,4A,8,2013,1
-148.081454600446,64.7327957787294,5A,13,2013,1
-148.081454600446,64.7674886898803,5A,20,2013,1
-148.081454600446,64.776161917668,5A,15,2013,1
-148.081454600446,64.7848351454557,5A,20,2013,1
-148.081454600446,64.7935083732435,5A,20,2013,1
-148.081454600446,64.9843193845732,4C,20,2013,1
-148.081454600446,64.992992612361,4C,11,2013,1
-148.081454600446,65.0016658401487,4C,15,2013,1
-148.081454600446,65.0103390679364,4C,20,1983,1
-148.081454600446,65.0623784346627,4A,1,2013,1
-148.081454600446,65.0710516624504,4A,9,2013,1
-148.081454600446,65.0797248902381,4A,3,2013,1
-148.081454600446,65.0883981180259,4A,16,2013,1
-148.090127828233,64.7327957787294,5A,13,2013,1
-148.090127828233,64.7674886898803,5A,16,2013,1
-148.090127828233,64.776161917668,5A,12,2013,1
-148.090127828233,64.7848351454557,5A,20,2013,1
-148.090127828233,64.7935083732435,5A,5,2013,1
-148.090127828233,64.9843193845732,4C,20,2013,1
-148.090127828233,64.992992612361,4C,20,2013,1
-148.090127828233,65.0016658401487,4C,12,2013,1
-148.090127828233,65.0103390679364,4C,20,1983,1
-148.090127828233,65.0450319790873,4A,20,1983,1
-148.090127828233,65.053705206875,4A,20,1983,1
-148.090127828233,65.0623784346627,4A,15,2013,1
-148.090127828233,65.0710516624504,4A,16,2013,1
-148.098801056021,64.7327957787294,5A,60,1983,1
-148.098801056021,64.7674886898803,5A,16,2013,1
-148.098801056021,64.776161917668,5A,5,2013,1
-148.098801056021,64.7848351454557,5A,1,2013,1
-148.098801056021,64.7935083732435,5A,3,2013,1
-148.098801056021,64.9843193845732,4C,20,1983,1
-148.098801056021,64.992992612361,4C,20,2013,1
-148.098801056021,65.0016658401487,4C,10,2013,1
-148.098801056021,65.0103390679364,4C,20,2013,1
-148.098801056021,65.0450319790873,4A,20,1983,1
-148.098801056021,65.053705206875,4A,20,1983,1
-148.098801056021,65.0623784346627,4A,15,2013,1
-148.098801056021,65.0710516624504,4A,16,2013,1
-148.107474283809,64.7327957787294,5A,60,1983,1
-148.107474283809,64.7674886898803,5A,16,2013,1
-148.107474283809,64.776161917668,5A,3,2013,1
-148.107474283809,64.7848351454557,5A,1,2013,1
-148.107474283809,64.7935083732435,5A,1,2013,1
-148.107474283809,64.9843193845732,4C,20,1983,1
-148.107474283809,64.992992612361,4C,20,2013,1
-148.107474283809,65.0016658401487,4C,20,2013,1
-148.107474283809,65.0103390679364,4C,20,2013,1
-148.107474283809,65.0450319790873,4A,20,1983,1
-148.107474283809,65.053705206875,4A,20,1983,1
-148.107474283809,65.0623784346627,4A,15,2013,1
-148.107474283809,65.0710516624504,4A,16,1983,1
-148.116147511596,64.7327957787294,5A,60,1983,1
-148.116147511596,64.7501422343049,5A,20,2013,1
-148.116147511596,64.7588154620926,5A,16,2013,1
-148.116147511596,64.7674886898803,5A,16,2013,1
-148.116147511596,64.776161917668,5A,12,2013,1
-148.116147511596,64.7848351454557,5A,1,2013,1
-148.116147511596,64.7935083732435,5A,1,2013,1
-148.116147511596,64.9843193845732,4C,3,2013,1
-148.116147511596,64.992992612361,4C,20,1983,1
-148.116147511596,65.0016658401487,4C,20,2013,1
-148.116147511596,65.0450319790873,4A,20,2013,1
-148.116147511596,65.053705206875,4A,20,1983,1
-148.116147511596,65.0623784346627,4A,15,2013,1
-148.116147511596,65.0710516624504,4A,15,2013,1
-148.124820739384,64.7241225509417,5B,60,2013,1
-148.124820739384,64.7327957787294,5B,60,1983,1
-148.124820739384,64.7414690065171,5A,20,2013,1
-148.124820739384,64.7501422343049,5A,20,2013,1
-148.124820739384,64.7588154620926,5A,16,2013,1
-148.124820739384,64.7674886898803,5A,35,2013,1
-148.124820739384,64.776161917668,5A,15,2013,1
-148.124820739384,64.7848351454557,5A,3,2013,1
-148.124820739384,64.7935083732435,5A,9,2013,1
-148.124820739384,64.9843193845732,4C,3,2013,1
-148.124820739384,64.992992612361,4C,20,1983,1
-148.124820739384,65.0016658401487,4C,20,2013,1
-148.124820739384,65.0450319790873,4A,20,1983,1
-148.124820739384,65.053705206875,4A,20,1983,1
-148.124820739384,65.0623784346627,4A,15,2013,1
-148.124820739384,65.0710516624504,4A,15,2013,1
-148.133493967172,64.7241225509417,5B,1,2013,1
-148.133493967172,64.7327957787294,5B,60,1983,1
-148.133493967172,64.7414690065171,5A,20,2013,1
-148.133493967172,64.7501422343049,5A,20,2013,1
-148.133493967172,64.7588154620926,5A,15,2013,1
-148.133493967172,64.7674886898803,5A,35,2013,1
-148.133493967172,64.776161917668,5A,15,2013,1
-148.133493967172,64.7848351454557,5A,3,2013,1
-148.133493967172,64.7935083732435,5A,3,2013,1
-148.133493967172,64.9843193845732,4C,3,2013,1
-148.133493967172,64.992992612361,4C,20,2013,1
-148.133493967172,65.0016658401487,4C,20,2013,1
-148.133493967172,65.0450319790873,4A,16,1983,1
-148.133493967172,65.053705206875,4A,20,1983,1
-148.133493967172,65.0623784346627,4A,15,2013,1
-148.133493967172,65.0710516624504,4A,15,2013,1
-148.133493967172,65.0797248902381,4A,16,1983,1
-148.14216719496,64.7241225509417,5B,1,2013,1
-148.14216719496,64.7327957787294,5B,60,1983,1
-148.14216719496,64.7414690065171,5A,20,2013,1
-148.14216719496,64.7501422343049,5A,20,2013,1
-148.14216719496,64.7588154620926,5A,15,2013,1
-148.14216719496,64.7674886898803,5A,35,2013,1
-148.14216719496,64.776161917668,5A,1,2013,1
-148.14216719496,64.7848351454557,5A,9,2013,1
-148.14216719496,64.9843193845732,4C,3,2013,1
-148.14216719496,64.992992612361,4C,20,2013,1
-148.14216719496,65.0016658401487,4C,20,2013,1
-148.14216719496,65.0450319790873,4A,20,1983,1
-148.14216719496,65.053705206875,4A,20,1983,1
-148.14216719496,65.0623784346627,4A,20,2013,1
-148.14216719496,65.0710516624504,4A,11,2013,1
-148.14216719496,65.0797248902381,4A,16,1983,1
-148.150840422747,64.7067760953663,5B,60,1983,1
-148.150840422747,64.7241225509417,5B,60,2013,1
-148.150840422747,64.7327957787294,5B,60,2013,1
-148.150840422747,64.7414690065171,5A,16,2013,1
-148.150840422747,64.7501422343049,5A,50,2013,1
-148.150840422747,64.7588154620926,5A,11,2013,1
-148.150840422747,64.7674886898803,5A,15,2013,1
